~~~~  sas 2017-10-16  ~~~~
Generated on 2018-08-02 13:21:44
Time elapsed: 115.19 s
-1: velocity var 36363.59      width var 7099.50
    velocity mean 6.22      width mean 24.42
1139: velocity var 3.59      width var 28.73
    velocity mean 3.77      width mean 7.92
1140: velocity var 5.36      width var 27.77
    velocity mean 2.55      width mean 8.32
1141: velocity var 9282.47      width var 4091.57
    velocity mean 117.75      width mean 100.32
1142: velocity var 93.11      width var 627.17
    velocity mean 7.61      width mean 27.63
1143: velocity var 17.50      width var 254.81
    velocity mean 4.80      width mean 25.23
1144: velocity var 34.99      width var 246.27
    velocity mean 7.39      width mean 17.89
1145: velocity var 106.06      width var 42.02
    velocity mean 43.25      width mean 12.99
1146: velocity var 388.41      width var 93.43
    velocity mean 24.11      width mean 12.52
1147: velocity var 14.45      width var 202.97
    velocity mean 5.82      width mean 20.77
1148: velocity var 68.63      width var 99.60
    velocity mean 6.54      width mean 14.82
1149: velocity var 1207.53      width var 16491.61
    velocity mean 13.90      width mean 54.07
1150: velocity var 1191.70      width var 1879.05
    velocity mean 187.47      width mean 79.78
1152: velocity var 24.89      width var 120.03
    velocity mean 4.57      width mean 12.17
1153: velocity var 233.25      width var 1063.05
    velocity mean 16.91      width mean 27.37
1154: velocity var 27.50      width var 507.18
    velocity mean 6.93      width mean 25.56
1157: velocity var 144.06      width var 1174.54
    velocity mean 13.12      width mean 40.12
1158: velocity var 6.27      width var 1038.99
    velocity mean 5.37      width mean 53.52
1161: velocity var 109.85      width var 97.32
    velocity mean 21.22      width mean 14.51
1162: velocity var 42.88      width var 68.92
    velocity mean 7.48      width mean 23.26
1163: velocity var 25.33      width var 401.50
    velocity mean 8.10      width mean 16.06
1164: velocity var 61.52      width var 155.40
    velocity mean 9.28      width mean 15.06
1166: velocity var 47.24      width var 638.85
    velocity mean 6.23      width mean 20.24
1168: velocity var 41.55      width var 638.04
    velocity mean 5.62      width mean 20.04
1169: velocity var 27.04      width var 464.10
    velocity mean 9.30      width mean 30.81
1170: velocity var 136.49      width var 561.85
    velocity mean 8.26      width mean 20.04
1171: velocity var 382.13      width var 161.94
    velocity mean 31.17      width mean 10.60
1172: velocity var 20.61      width var 213.37
    velocity mean 10.94      width mean 24.06
1174: velocity var 60.94      width var 549.59
    velocity mean 17.10      width mean 31.86
1175: velocity var 28.92      width var 2489.01
    velocity mean 11.37      width mean 72.11
1176: velocity var 22.83      width var 79.77
    velocity mean 5.17      width mean 12.72
1177: velocity var 20.48      width var 690.46
    velocity mean 4.28      width mean 24.17
1178: velocity var 4.15      width var 63.11
    velocity mean 4.20      width mean 13.32
1179: velocity var 2709.22      width var 1774.28
    velocity mean 34.21      width mean 46.40
1180: velocity var 19.47      width var 472.36
    velocity mean 5.66      width mean 18.94
1183: velocity var 12.23      width var 725.80
    velocity mean 8.15      width mean 34.65
1185: velocity var 383.70      width var 550.76
    velocity mean 10.25      width mean 16.49
1186: velocity var 7.49      width var 120.00
    velocity mean 4.21      width mean 23.96
1187: velocity var 10.19      width var 80.91
    velocity mean 5.23      width mean 8.54
1188: velocity var 32.99      width var 313.72
    velocity mean 10.42      width mean 23.44
1191: velocity var 165.92      width var 253.82
    velocity mean 20.82      width mean 19.45
1192: velocity var 24.91      width var 800.37
    velocity mean 6.93      width mean 37.41
1194: velocity var 2173.76      width var 1034.43
    velocity mean 16.14      width mean 25.86
1196: velocity var 0.41      width var 491.85
    velocity mean 4.97      width mean 31.44
1197: velocity var 64721.71      width var 2271.68
    velocity mean 133.02      width mean 37.89
1198: velocity var 20.67      width var 446.60
    velocity mean 5.62      width mean 25.16
1205: velocity var 74.33      width var 141.92
    velocity mean 7.11      width mean 15.85
1206: velocity var 117.21      width var 1810.48
    velocity mean 21.49      width mean 27.64
1207: velocity var 18.61      width var 413.70
    velocity mean 7.43      width mean 27.02
1208: velocity var 19.93      width var 47.38
    velocity mean 4.59      width mean 8.38
1209: velocity var 68525.39      width var 2636.42
    velocity mean 151.04      width mean 59.91
1210: velocity var 34.04      width var 108.00
    velocity mean 8.34      width mean 9.92
1212: velocity var 561.95      width var 62894.79
    velocity mean 13.45      width mean 80.80
1216: velocity var 432.02      width var 408.47
    velocity mean 15.46      width mean 27.46
1217: velocity var 16.48      width var 41.37
    velocity mean 21.66      width mean 10.11
1218: velocity var 33.82      width var 111.10
    velocity mean 22.38      width mean 13.20
1219: velocity var 171.18      width var 198.23
    velocity mean 15.79      width mean 21.25
1220: velocity var 19.44      width var 16.52
    velocity mean 5.53      width mean 12.07
1222: velocity var 2.23      width var 124.56
    velocity mean 2.48      width mean 18.28
1224: velocity var 31.16      width var 15.09
    velocity mean 10.50      width mean 9.21
1225: velocity var 934.39      width var 1068.24
    velocity mean 43.94      width mean 36.11
1226: velocity var 424.26      width var 172.64
    velocity mean 21.62      width mean 9.61
1227: velocity var 263.20      width var 1673.38
    velocity mean 56.50      width mean 13.22
1228: velocity var 700.99      width var 475.17
    velocity mean 55.53      width mean 18.96
1229: velocity var 165800.75      width var 25457.08
    velocity mean 359.23      width mean 213.84
1230: velocity var 84452.30      width var 22926.44
    velocity mean 311.56      width mean 201.58
1231: velocity var 51114.87      width var 31999.00
    velocity mean 464.72      width mean 196.83
1232: velocity var 2078.93      width var 3067.15
    velocity mean 40.77      width mean 48.60
1233: velocity var 2860.28      width var 278.46
    velocity mean 34.55      width mean 11.11
1234: velocity var 3513.13      width var 5204.97
    velocity mean 48.00      width mean 68.16
1235: velocity var 7633.09      width var 1034.58
    velocity mean 150.00      width mean 40.05
1236: velocity var 11820.57      width var 2643.26
    velocity mean 263.53      width mean 65.74
1237: velocity var 6166.71      width var 2414.09
    velocity mean 27.00      width mean 35.51
1238: velocity var 16.28      width var 362.91
    velocity mean 7.32      width mean 14.51
1239: velocity var 14.34      width var 412.87
    velocity mean 6.56      width mean 16.62
1240: velocity var 76571.13      width var 5170.50
    velocity mean 106.54      width mean 43.63
1241: velocity var 1208.31      width var 10377.44
    velocity mean 31.48      width mean 57.40
1242: velocity var 24227.28      width var 4332.70
    velocity mean 49.27      width mean 40.84
1243: velocity var 222.34      width var 434.52
    velocity mean 18.27      width mean 67.18
1244: velocity var 2703.72      width var 1036.55
    velocity mean 29.30      width mean 83.77
1245: velocity var 231.09      width var 809.84
    velocity mean 10.56      width mean 67.96
1246: velocity var 14621.28      width var 276.95
    velocity mean 19.57      width mean 14.39
1247: velocity var 2987.10      width var 550.89
    velocity mean 8.03      width mean 19.82
1248: velocity var 864.35      width var 204.61
    velocity mean 13.61      width mean 12.51
1249: velocity var 16.97      width var 288.73
    velocity mean 6.12      width mean 13.38
1250: velocity var 12.74      width var 138.01
    velocity mean 4.39      width mean 7.43
1251: velocity var 19.08      width var 388.98
    velocity mean 7.85      width mean 13.99
1252: velocity var 23.82      width var 101.84
    velocity mean 12.34      width mean 9.22
1253: velocity var 37.17      width var 326.47
    velocity mean 6.77      width mean 12.58
1254: velocity var 21.00      width var 184.58
    velocity mean 6.13      width mean 10.77
1255: velocity var 16834.94      width var 1533.63
    velocity mean 26.38      width mean 19.48
1256: velocity var 6223.06      width var 1608.45
    velocity mean 17.30      width mean 23.69
1257: velocity var 24438.07      width var 554.91
    velocity mean 17.92      width mean 14.80
1258: velocity var 2224.09      width var 655.45
    velocity mean 34.24      width mean 18.02
1259: velocity var 1283.55      width var 4289.94
    velocity mean 37.50      width mean 17.72
1260: velocity var 885.48      width var 780.41
    velocity mean 24.69      width mean 74.43
1261: velocity var 5276.18      width var 2853.63
    velocity mean 26.20      width mean 68.22
1262: velocity var 7482.01      width var 2781.42
    velocity mean 53.85      width mean 67.34
1263: velocity var 390.97      width var 262.52
    velocity mean 47.57      width mean 17.98
1264: velocity var 8543.29      width var 820.38
    velocity mean 31.91      width mean 18.10
1265: velocity var 2206.64      width var 469.77
    velocity mean 21.43      width mean 22.09
1266: velocity var 20786.21      width var 6327.47
    velocity mean 82.02      width mean 97.65
1267: velocity var 17.47      width var 326.93
    velocity mean 6.03      width mean 14.61
1268: velocity var 8.94      width var 46.52
    velocity mean 3.67      width mean 4.32
1269: velocity var 749.28      width var 517.99
    velocity mean 24.88      width mean 20.37
1270: velocity var 57953.02      width var 3253.42
    velocity mean 96.52      width mean 42.57
1271: velocity var 287.01      width var 782.81
    velocity mean 4.19      width mean 21.12
1272: velocity var 501.90      width var 617.43
    velocity mean 24.28      width mean 25.07
1273: velocity var 295.38      width var 711.24
    velocity mean 15.66      width mean 19.68
1274: velocity var 58.27      width var 282.43
    velocity mean 4.28      width mean 10.85
1275: velocity var 93.43      width var 924.58
    velocity mean 9.33      width mean 18.74
1276: velocity var 72.05      width var 153.04
    velocity mean 7.37      width mean 9.09
1277: velocity var 8543.92      width var 326.35
    velocity mean 27.90      width mean 19.60
1278: velocity var 32141.29      width var 4016.45
    velocity mean 46.75      width mean 25.07
1279: velocity var 27796.32      width var 12538.88
    velocity mean 108.99      width mean 85.52
